design,pair_id,stratum,role,is_disease,hgnc_symbol,uniprot,ensembl_transcript_id,group,Pfam_flag,Protein_feature_flag,Structured_domain_flag,SLiM_flag,MoRF_flag,PTM_flag,NLS_flag,LCS_flag,PPI_flag,cds_length,NMDesc_region_length,exon_num,gc_content,nmdesc_gc_content,repeat_fraction,nmdesc_repeat_fraction,homopolymer_fraction,nmdesc_homopolymer_fraction,pfam_overlap_length,pfam_overlap_fraction,degree_centrality,pLI,oe_lof_upper,tau,n_flags_set,n_flags_available
random,SNV_0031,SNV,case,1,KCNB1,Q14721,ENST00000371741,snv,1,1.0,1.0,,,1.0,,1.0,1.0,2577,2061,2,55.1,52.74,0.6034148234381064,0.6147501213003397,0.0752813348855258,0.0873362445414847,1242,0.6026200873362445,0.0516304347826086,0.99977,0.125,0.8574474877154706,6.0,6
random,SNV_0031,SNV,control,0,MKRN3,Q13064,ENST00000314520,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,1524,1524,1,56.56,56.56,0.6036745406824147,0.6036745406824147,0.0623359580052493,0.0623359580052493,609,0.3996062992125984,,0.27756,0.634,0.9070530860556768,5.0,6
random,SNV_0032,SNV,case,1,KIF21A,Q7Z4S6,ENST00000361418,snv,1,1.0,1.0,,,1.0,,1.0,1.0,5025,145,38,42.19,42.07,0.5982089552238806,0.6206896551724138,0.0807960199004975,0.0689655172413793,73,0.503448275862069,0.0163043478260869,2.865e-08,0.456,0.7879188377771896,6.0,6
random,SNV_0032,SNV,control,0,ATP2B1,P20020,ENST00000428670,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,3663,363,21,40.08,42.42,0.598962598962599,0.6143250688705234,0.0849030849030849,0.0633608815426997,141,0.3884297520661157,0.0190217391304347,1.0,0.084,0.8193058508200681,5.0,6
random,SNV_0034,SNV,case,1,LRSAM1,Q6UWE0,ENST00000300417,snv,1,1.0,0.0,0.0,,0.0,,1.0,1.0,2172,177,26,56.49,65.54,0.5787292817679558,0.6271186440677966,0.0377532228360957,0.0,129,0.7288135593220338,0.0135869565217391,3.1008e-13,0.754,0.5566000298783976,4.0,7
random,SNV_0034,SNV,control,0,MITF,O75030,ENST00000352241,snv_control,1,1.0,1.0,,,1.0,1.0,1.0,0.0,1581,453,10,50.79,51.66,0.5913978494623656,0.6048565121412803,0.0626185958254269,0.0397350993377483,375,0.8278145695364238,0.029891304347826,0.98119,0.308,0.861642380830208,6.0,7
random,SNV_0035,SNV,case,1,MFN2,O95140,ENST00000235329,snv,1,1.0,1.0,,,1.0,,1.0,1.0,2274,121,19,54.66,47.93,0.5923482849604221,0.5454545454545454,0.0351802990325417,0.0330578512396694,109,0.9008264462809916,0.0380434782608695,0.99415,0.282,0.6268529717719417,6.0,6
random,SNV_0035,SNV,control,0,HLA-G,,ENST00000615464,snv_control,0,,,,,,,,,1032,56,7,62.79,55.36,0.5920542635658915,0.4285714285714285,0.0503875968992248,0.0,0,0.0,0.0081521739130434,1.365e-11,1.458,0.8939540812186954,0.0,1
random,SNV_0036,SNV,case,1,MLH1,P40692,ENST00000231790,snv,1,1.0,1.0,,,1.0,0.0,1.0,1.0,2271,219,19,46.46,47.49,0.6014971378247468,0.6712328767123288,0.0673712021136063,0.0,216,0.9863013698630136,0.0489130434782608,3.41e-05,0.575,0.6354870314628441,6.0,7
random,SNV_0036,SNV,control,0,NFKB1,P19838,ENST00000226574,snv_control,0,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,2910,212,24,48.87,54.72,0.6109965635738832,0.5660377358490566,0.0642611683848797,0.0566037735849056,0,0.0,0.0380434782608695,1.0,0.138,0.8165307702441547,5.0,8
random,SNV_0037,SNV,case,1,MN1,Q10571,ENST00000302326,snv,0,1.0,,,,0.0,0.0,1.0,0.0,3963,233,2,68.38,60.94,0.6404239212717638,0.575107296137339,0.1001766338632349,0.0343347639484978,0,0.0,0.0054347826086956,0.99999,0.087,0.8721329490177867,2.0,6
random,SNV_0037,SNV,control,0,KCNC1,P48547,ENST00000265969,snv_control,0,0.0,0.0,,,0.0,,0.0,0.0,1758,116,4,61.38,50.0,0.6069397042093287,0.646551724137931,0.0420932878270762,0.0344827586206896,0,0.0,0.0625,0.98957,0.262,0.9743421277515228,0.0,6
random,SNV_0038,SNV,case,1,MSH6,P52701,ENST00000234420,snv,0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,4083,133,10,44.89,37.59,0.6118050453098212,0.4962406015037593,0.0832721038452118,0.0300751879699248,19,0.1428571428571428,0.0407608695652173,3.6705e-05,0.498,0.7651806104123176,5.0,8
random,SNV_0038,SNV,control,0,RNF125,Q96EQ8,ENST00000217740,snv_control,1,1.0,1.0,0.0,,0.0,,1.0,0.0,699,138,6,49.07,33.33,0.5836909871244635,0.6086956521739131,0.0228898426323319,0.0579710144927536,27,0.1956521739130435,0.0027173913043478,4.6358e-05,1.284,0.7910288261623211,4.0,7
random,SNV_0039,SNV,case,1,MYH9,P35579,ENST00000216181,snv,1,1.0,1.0,,,1.0,,1.0,1.0,5883,169,41,59.19,63.31,0.6071732109467959,0.5798816568047337,0.0237973822879483,0.0946745562130177,49,0.2899408284023668,0.0271739130434782,1.0,0.088,0.8573064288659175,6.0,6
random,SNV_0039,SNV,control,0,SNRPB,P14678,ENST00000381342,snv_control,0,1.0,0.0,,,1.0,0.0,1.0,0.0,696,62,7,59.77,66.13,0.6364942528735632,0.6451612903225806,0.1048850574712643,0.1612903225806451,0,0.0,0.0217391304347826,0.70858,0.494,0.7357637045402048,3.0,7
random,SNV_0040,SNV,case,1,NAGLU,P54802,ENST00000225927,snv,1,1.0,1.0,,,1.0,,1.0,0.0,2232,1262,6,64.61,62.44,0.6205197132616488,0.6030110935023771,0.0672043010752688,0.0625990491283676,1202,0.9524564183835182,0.0054347826086956,1.3655e-08,0.903,0.5631310375625141,5.0,6
random,SNV_0040,SNV,control,0,STARD7,Q9NQZ5,ENST00000337288,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,1113,236,8,53.64,50.42,0.6424079065588499,0.5720338983050848,0.0404312668463611,0.0169491525423728,98,0.4152542372881356,,0.47179,0.485,0.596020890242125,5.0,6
random,SNV_0041,SNV,case,1,NARS1,O43776,ENST00000256854,snv,1,1.0,1.0,,,1.0,,0.0,1.0,1647,183,14,45.84,46.45,0.5950212507589556,0.6120218579234973,0.066180935033394,0.087431693989071,159,0.8688524590163934,0.0054347826086956,,,0.6189661366680377,5.0,6
random,SNV_0041,SNV,control,0,INSR,P06213,ENST00000302850,snv_control,1,1.0,1.0,1.0,,1.0,,1.0,1.0,4149,406,22,55.6,56.65,0.601349722824777,0.6477832512315271,0.0547119787900699,0.0566502463054187,124,0.3054187192118227,0.0516304347826086,3.6145e-05,0.453,0.7713804557270685,7.0,7
random,SNV_0042,SNV,case,1,NKX2-1,P43699,ENST00000354822,snv,1,1.0,1.0,,,1.0,1.0,1.0,0.0,1206,794,3,70.73,71.41,0.6459369817578773,0.6397984886649875,0.0621890547263681,0.0503778337531486,171,0.2153652392947103,0.0570652173913043,0.35874,0.586,0.9955389723993988,6.0,7
random,SNV_0042,SNV,control,0,PDE1C,Q14123,ENST00000396191,snv_control,0,1.0,0.0,,,1.0,,1.0,0.0,2130,221,18,47.14,47.06,0.584037558685446,0.5203619909502263,0.0629107981220657,0.1131221719457013,0,0.0,0.0108695652173913,5.3913e-09,0.699,0.8501092883589323,3.0,6
random,SNV_0043,SNV,case,1,NKX2-5,P52952,ENST00000329198,snv,1,1.0,1.0,,,1.0,1.0,1.0,1.0,975,692,2,68.51,67.92,0.64,0.6141618497109826,0.0605128205128205,0.0722543352601156,171,0.2471098265895953,0.0869565217391304,0.94531,0.326,0.9787873294916508,7.0,7
random,SNV_0043,SNV,control,0,GRHL2,Q6ISB3,ENST00000646743,snv_control,1,0.0,0.0,,,0.0,0.0,0.0,0.0,1878,166,16,49.04,48.19,0.6064962726304579,0.5662650602409639,0.0500532481363152,0.0602409638554216,160,0.963855421686747,0.0054347826086956,0.99683,0.27,0.8855571881266722,1.0,7
random,SNV_0044,SNV,case,1,NOTCH2,Q04721,ENST00000256646,snv,1,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,7416,1440,34,53.74,55.83,0.6004584681769147,0.6166666666666667,0.058522114347357,0.0861111111111111,132,0.0916666666666666,0.0706521739130434,1.0,0.116,0.7674102569528441,7.0,8
random,SNV_0044,SNV,control,0,GFI1,Q99684,ENST00000294702,snv_control,1,0.0,1.0,,,1.0,1.0,1.0,1.0,1269,230,7,64.7,56.52,0.5918045705279747,0.7,0.053585500394011,0.0,182,0.7913043478260869,0.029891304347826,0.25492,0.561,0.8718750209174482,6.0,7
random,SNV_0045,SNV,case,1,NOTCH3,Q9UM47,ENST00000263388,snv,1,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,6966,1104,33,66.42,69.02,0.5858455354579386,0.6557971014492754,0.0790984783232845,0.1666666666666666,204,0.1847826086956521,0.0760869565217391,0.40757,0.322,0.9047012979954216,6.0,8
random,SNV_0045,SNV,control,0,MTSS2,Q765P7,ENST00000338779,snv_control,1,1.0,0.0,,,1.0,,1.0,0.0,2244,824,15,66.27,70.87,0.6047237076648841,0.6383495145631068,0.0819964349376114,0.1262135922330097,81,0.0983009708737864,,,,0.7798852737115288,4.0,6
random,SNV_0046,SNV,case,1,NR3C2,P08235,ENST00000358102,snv,1,1.0,1.0,,,1.0,0.0,1.0,1.0,2955,207,9,47.01,57.97,0.6057529610829103,0.5990338164251208,0.0598984771573604,0.038647342995169,81,0.391304347826087,0.029891304347826,0.83739,0.35,0.6694615361391223,6.0,7
random,SNV_0046,SNV,control,0,MAFA,Q8NHW3,ENST00000333480,snv_control,1,1.0,1.0,,,1.0,1.0,1.0,1.0,1062,1062,1,73.63,73.63,0.6638418079096046,0.6638418079096046,0.0546139359698681,0.0546139359698681,375,0.3531073446327684,0.0108695652173913,0.0033727,1.646,0.9913060466075448,7.0,7
random,SNV_0047,SNV,case,1,NSD1,Q96L73,ENST00000439151,snv,1,1.0,1.0,,,1.0,1.0,1.0,0.0,8091,1679,23,47.25,55.27,0.6131504140402917,0.6295413936867182,0.0836732171548634,0.080405002977963,150,0.0893388921977367,0.0380434782608695,1.0,0.095,0.5495405092925908,6.0,7
random,SNV_0047,SNV,control,0,IGF1R,P08069,ENST00000650285,snv_control,1,1.0,1.0,,,1.0,,1.0,1.0,4104,433,21,55.09,62.59,0.6130604288499025,0.6420323325635104,0.0536062378167641,0.069284064665127,124,0.2863741339491917,0.092391304347826,0.96799,0.306,0.6824804749080506,6.0,6
random,SNV_0048,SNV,case,1,ODC1,P11926,ENST00000234111,snv,0,1.0,0.0,,,0.0,,1.0,1.0,1386,196,12,46.83,55.61,0.5800865800865801,0.6071428571428571,0.0519480519480519,0.0204081632653061,0,0.0,0.0081521739130434,0.16966,0.543,0.8436349397402233,3.0,6
random,SNV_0048,SNV,control,0,TRPV4,Q9HBA0,ENST00000261740,snv_control,0,1.0,0.0,,,1.0,,1.0,0.0,2616,209,16,59.48,63.64,0.6219418960244648,0.5980861244019139,0.0619266055045871,0.1052631578947368,0,0.0,0.0407608695652173,2.237e-16,1.057,0.9164899576263816,3.0,6
random,SNV_0049,SNV,case,1,OPLAH,O14841,ENST00000618853,snv,1,1.0,1.0,,,1.0,,1.0,0.0,3867,198,27,66.67,71.21,0.5968450995603827,0.6464646464646465,0.0747349366433928,0.1464646464646464,99,0.5,0.0081521739130434,6.9736e-17,0.868,0.8921636721969244,5.0,6
random,SNV_0049,SNV,control,0,FBP2,O00757,ENST00000375337,snv_control,1,1.0,1.0,,,1.0,1.0,0.0,1.0,1020,246,7,54.41,56.91,0.5931372549019608,0.5934959349593496,0.0598039215686274,0.073170731707317,222,0.902439024390244,0.0081521739130434,0.00022129,0.993,0.980467026428968,6.0,7
random,SNV_0050,SNV,case,1,PALB2,Q86YC2,ENST00000261584,snv,1,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,3561,262,13,42.63,47.71,0.618646447627071,0.6145038167938931,0.0808761583824768,0.0343511450381679,253,0.965648854961832,0.0163043478260869,3.0379000000000004e-19,1.006,0.6796325601372778,5.0,8
random,SNV_0050,SNV,control,0,ADNP,Q9H2P0,ENST00000621696,snv_control,1,1.0,1.0,,,1.0,1.0,1.0,0.0,3309,3159,6,43.79,44.38,0.5995769114536114,0.5935422602089269,0.090057419159867,0.0854700854700854,2238,0.7084520417853751,0.0190217391304347,1.0,0.123,0.5416793421604955,6.0,7
random,SNV_0051,SNV,case,1,PKD1,P98161,ENST00000262304,snv,0,1.0,0.0,,,1.0,,1.0,0.0,12912,519,46,67.24,68.4,0.5923946716232962,0.6647398843930635,0.0589374225526641,0.0789980732177264,0,0.0,0.029891304347826,1.0,0.179,0.9242172827354568,3.0,6
random,SNV_0051,SNV,control,0,KCNK3,O14649,ENST00000302909,snv_control,1,1.0,1.0,1.0,,1.0,,1.0,1.0,1185,953,2,67.26,66.63,0.5586497890295359,0.559286463798531,0.0185654008438818,0.0230849947534102,395,0.4144805876180483,0.0326086956521739,0.90018,0.401,0.974190208191539,7.0,7
random,SNV_0052,SNV,case,1,PLEC,Q15149,ENST00000345136,snv,1,1.0,1.0,,,1.0,,1.0,0.0,13644,6270,32,66.91,65.87,0.6109645265318089,0.6129186602870813,0.0307094693638229,0.0385964912280701,2025,0.3229665071770335,0.0380434782608695,8.3469e-12,0.392,0.7337288861791247,5.0,6
random,SNV_0052,SNV,control,0,PACS2,Q86VP3,ENST00000447393,snv_control,1,0.0,1.0,0.0,,0.0,,1.0,0.0,2715,170,25,62.54,61.76,0.5823204419889503,0.4823529411764706,0.0615101289134438,0.0235294117647058,155,0.9117647058823528,0.0054347826086956,0.99583,0.279,0.815147561564439,3.0,7
random,SNV_0053,SNV,case,1,POGZ,Q7Z3K3,ENST00000271715,snv,1,1.0,1.0,,,1.0,1.0,1.0,1.0,4233,1714,19,51.1,52.33,0.5792582093078195,0.5554259043173863,0.0505551618237656,0.0560093348891481,562,0.3278879813302217,0.0163043478260869,1.0,0.119,0.6674179398368835,7.0,7
random,SNV_0053,SNV,control,0,SOX10,P56693,ENST00000396884,snv_control,0,1.0,0.0,,,1.0,0.0,1.0,0.0,1401,755,4,66.67,64.64,0.6231263383297645,0.6490066225165563,0.0856531049250535,0.1059602649006622,0,0.0,0.0842391304347826,0.99166,0.209,0.9599423105402902,3.0,7
random,SNV_0054,SNV,case,1,PPM1D,O15297,ENST00000305921,snv,0,1.0,0.0,,,1.0,1.0,1.0,0.0,1818,609,6,51.21,43.84,0.6325632563256326,0.6683087027914614,0.0599559955995599,0.0886699507389162,0,0.0,0.0135869565217391,2.2321e-11,1.096,0.7148485484336485,4.0,7
random,SNV_0054,SNV,control,0,GCM2,O75603,ENST00000379491,snv_control,0,1.0,0.0,,,1.0,1.0,1.0,0.0,1521,990,5,52.33,49.39,0.631163708086785,0.6434343434343435,0.0427350427350427,0.0515151515151515,0,0.0,0.0054347826086956,0.00091142,0.796,0.994419258332651,4.0,7
random,SNV_0055,SNV,case,1,PPOX,P50336,ENST00000367999,snv,1,1.0,1.0,,,1.0,,1.0,0.0,1434,194,13,59.27,52.06,0.5760111576011158,0.5824742268041238,0.0613668061366806,0.0670103092783505,173,0.8917525773195877,0.0027173913043478,0.02829,0.573,0.5839875954321798,5.0,6
random,SNV_0055,SNV,control,0,VAMP2,P63027,ENST00000316509,snv_control,1,1.0,1.0,,,0.0,,0.0,1.0,351,68,5,57.83,39.71,0.6239316239316239,0.6911764705882353,0.0997150997150997,0.0,59,0.8676470588235294,0.0326086956521739,0.88736,0.422,0.7380630956212223,4.0,6
random,SNV_0056,SNV,case,1,PRPF8,Q6P2Q9,ENST00000634039,snv,1,1.0,1.0,,,1.0,0.0,1.0,1.0,7008,206,42,52.21,54.85,0.5886130136986302,0.5728155339805825,0.0460901826484018,0.0631067961165048,194,0.941747572815534,0.0543478260869565,1.0,0.178,0.5767270661411025,6.0,7
random,SNV_0056,SNV,control,0,TSC2,P49815,ENST00000219476,snv_control,1,1.0,1.0,0.0,,1.0,,1.0,0.0,5424,216,42,60.2,64.35,0.6058259587020649,0.5740740740740741,0.0431415929203539,0.037037037037037,36,0.1666666666666666,0.029891304347826,1.0,0.074,0.6995795768365275,5.0,7
random,SNV_0057,SNV,case,1,RARB,P10826,ENST00000330688,snv,1,1.0,1.0,,,0.0,1.0,1.0,1.0,1347,248,8,47.74,45.56,0.5827765404602822,0.6330645161290323,0.0497401633259094,0.0806451612903225,77,0.3104838709677419,0.0326086956521739,0.99983,0.12,0.75892009480569,6.0,7
random,SNV_0057,SNV,control,0,ATP6V0A1,Q93050,ENST00000343619,snv_control,1,1.0,1.0,,,1.0,,1.0,1.0,2514,145,22,46.98,51.03,0.6324582338902148,0.6344827586206897,0.0572792362768496,0.0,112,0.7724137931034483,0.0081521739130434,0.99797,0.268,0.7454194636788221,6.0,6
random,SNV_0058,SNV,case,1,RASA1,P20936,ENST00000274376,snv,0,1.0,1.0,,,0.0,,1.0,0.0,3144,135,25,43.96,41.48,0.611323155216285,0.5407407407407407,0.0852417302798982,0.1407407407407407,0,0.0,0.0326086956521739,1.0,0.129,0.6821540195958068,3.0,6
random,SNV_0058,SNV,control,0,KCNH1,O95259,ENST00000271751,snv_control,0,1.0,1.0,,,1.0,1.0,1.0,0.0,2970,909,11,52.26,57.43,0.5818181818181818,0.5764576457645765,0.0744107744107744,0.0704070407040704,0,0.0,0.0190217391304347,0.54625,0.387,0.9368496295465144,5.0,7
random,SNV_0059,SNV,case,1,RHO,P08100,ENST00000296271,snv,1,1.0,1.0,,,1.0,,1.0,1.0,1047,162,5,57.78,57.41,0.556829035339064,0.5617283950617284,0.0362941738299904,0.0246913580246913,33,0.2037037037037037,0.0570652173913043,0.00013108,1.083,0.9013891977816106,6.0,6
random,SNV_0059,SNV,control,0,IFIH1,Q9BYX4,ENST00000649979,snv_control,1,1.0,1.0,,,1.0,1.0,1.0,1.0,3078,231,16,41.23,35.5,0.6195581546458739,0.6623376623376623,0.0792722547108512,0.1125541125541125,204,0.8831168831168831,0.0217391304347826,6.981899999999999e-44,1.548,0.9250643470620392,7.0,7
random,SNV_0060,SNV,case,1,RP1,P56715,ENST00000220676,snv,0,1.0,0.0,,,1.0,,1.0,0.0,6471,5735,4,39.5,36.97,0.62277855045588,0.6259808195292066,0.0959666203059805,0.0974716652136006,0,0.0,0.0027173913043478,4.415e-13,0.704,0.9364700560324624,3.0,6
random,SNV_0060,SNV,control,0,JPH2,Q9BR39,ENST00000372980,snv_control,0,0.0,0.0,,,0.0,1.0,1.0,0.0,2091,132,5,69.39,62.12,0.624103299856528,0.6136363636363636,0.0549976087996174,0.0303030303030303,0,0.0,0.0108695652173913,4.5187e-05,0.781,0.8576713687037719,2.0,7
random,SNV_0061,SNV,case,1,RP1L1,,ENST00000710836,snv,0,,,,,,,,,7182,6482,4,62.74,62.85,0.6512113617376776,0.6535020055538414,0.1021999443052074,0.1007405121875964,0,0.0,0.0190217391304347,1.8205e-10,1.954,0.8848155512341326,0.0,1
random,SNV_0061,SNV,control,0,SETBP1,Q9Y6X0,ENST00000649279,snv_control,0,1.0,1.0,,,1.0,1.0,1.0,0.0,4791,671,6,53.33,63.49,0.6117720726361928,0.6512667660208644,0.0797328323940722,0.1162444113263785,0,0.0,0.0271739130434782,1.0,0.11,0.7302207503023525,5.0,7
random,SNV_0062,SNV,case,1,SATB1,Q01826,ENST00000338745,snv,1,1.0,1.0,,,1.0,1.0,1.0,0.0,2292,564,11,49.39,51.95,0.631762652705061,0.6843971631205674,0.0571553228621291,0.0531914893617021,159,0.2819148936170212,0.0244565217391304,0.99051,0.293,0.5996451396181364,6.0,7
random,SNV_0062,SNV,control,0,NCSTN,Q92542,ENST00000294785,snv_control,0,1.0,0.0,,,1.0,,1.0,1.0,2130,174,17,51.27,51.72,0.5915492957746479,0.4827586206896552,0.0558685446009389,0.0459770114942528,0,0.0,0.0135869565217391,0.99942,0.234,0.6485468739295267,4.0,6
random,SNV_0063,SNV,case,1,SCN5A,Q14524,ENST00000423572,snv,1,1.0,1.0,1.0,,1.0,,1.0,1.0,6048,1289,28,57.31,58.03,0.609292328042328,0.5872769588828549,0.0534060846560846,0.0512024825446082,683,0.5298681148176881,0.0815217391304347,0.91291,0.308,0.9715692145249114,7.0,7
random,SNV_0063,SNV,control,0,MYOCD,Q8IZQ8,ENST00000425538,snv_control,0,1.0,0.0,,,0.0,1.0,1.0,0.0,2961,623,14,52.38,50.72,0.6052009456264775,0.6067415730337079,0.0894967916244512,0.0513643659711075,0,0.0,0.029891304347826,0.33364,0.387,0.8590340558835756,3.0,7
random,SNV_0064,SNV,case,1,SEMA6B,Q9H3T3,ENST00000586582,snv,0,1.0,0.0,,,1.0,,1.0,0.0,2667,980,17,68.95,77.55,0.6122984626921635,0.6826530612244898,0.0926134233220847,0.1285714285714285,0,0.0,0.0081521739130434,0.06227,0.462,0.8007248017405875,3.0,6
random,SNV_0064,SNV,control,0,ATXN7,O15265,ENST00000674280,snv_control,0,1.0,0.0,,,0.0,0.0,1.0,0.0,2679,69,13,53.94,57.97,0.6405375139977604,0.6086956521739131,0.0735349010824934,0.0579710144927536,0,0.0,0.0244565217391304,0.9595,0.328,0.5723426326734609,2.0,7
random,SNV_0065,SNV,case,1,SERPING1,P05155,ENST00000278407,snv,1,1.0,1.0,,,1.0,,1.0,1.0,1503,305,8,53.43,55.08,0.6420492348636061,0.6131147540983607,0.0578842315369261,0.0557377049180327,296,0.9704918032786886,0.0326086956521739,0.96351,0.322,0.7407554303483027,6.0,6
random,SNV_0065,SNV,control,0,CRYBA4,P53673,ENST00000354760,snv_control,1,1.0,1.0,,,0.0,,1.0,1.0,591,199,6,59.56,57.29,0.5854483925549916,0.6030150753768844,0.0406091370558375,0.0603015075376884,190,0.9547738693467336,0.0027173913043478,3.4999e-09,1.388,0.9745303928594168,5.0,6
random,SNV_0066,SNV,case,1,SLC3A1,Q07837,ENST00000260649,snv,1,1.0,0.0,,,0.0,,1.0,1.0,2058,492,10,44.41,41.67,0.597667638483965,0.5752032520325203,0.0602526724975704,0.0508130081300813,126,0.2560975609756097,0.0081521739130434,7.2168e-27,1.623,0.931751768385486,4.0,6
random,SNV_0066,SNV,control,0,PRPF4,O43172,ENST00000374198,snv_control,1,0.0,1.0,,,1.0,1.0,0.0,1.0,1566,245,14,49.36,51.43,0.6015325670498084,0.5265306122448979,0.0408684546615581,0.0163265306122449,221,0.9020408163265308,0.0108695652173913,0.9993,0.227,0.6653197893612219,5.0,7
random,SNV_0067,SNV,case,1,SLC4A1,P02730,ENST00000262418,snv,1,1.0,0.0,0.0,,1.0,,1.0,0.0,2736,132,20,59.47,56.82,0.60453216374269,0.6363636363636364,0.0526315789473684,0.0,63,0.4772727272727273,0.0163043478260869,0.84602,0.349,0.9879259378925008,4.0,7
random,SNV_0067,SNV,control,0,GANAB,Q14697,ENST00000356638,snv_control,0,0.0,0.0,,,1.0,,1.0,0.0,2835,161,24,55.1,52.8,0.6091710758377425,0.6273291925465838,0.0574955908289241,0.0496894409937888,0,0.0,0.0081521739130434,0.99873,0.267,0.7515230753183795,2.0,6
random,SNV_0068,SNV,case,1,SLCO2A1,Q92959,ENST00000310926,snv,1,0.0,1.0,,,0.0,,0.0,0.0,1932,169,14,56.37,59.76,0.6200828157349897,0.5857988165680473,0.046583850931677,0.0473372781065088,43,0.2544378698224852,,2.2804e-13,1.053,0.8997501104582705,2.0,6
random,SNV_0068,SNV,control,0,SLC5A2,P31639,ENST00000330498,snv_control,0,0.0,0.0,,,0.0,,1.0,0.0,2019,278,14,62.8,63.31,0.5889053987122338,0.658273381294964,0.0361565131253095,0.0863309352517985,0,0.0,0.0108695652173913,4.9184e-14,1.123,0.9844102553762356,1.0,6
random,SNV_0069,SNV,case,1,SMARCD1,Q96GM5,ENST00000394963,snv,0,1.0,0.0,,,1.0,0.0,1.0,1.0,1548,105,13,53.62,53.33,0.5975452196382429,0.6476190476190476,0.0574935400516795,0.0,0,0.0,0.0380434782608695,0.99947,0.206,0.5342432320363005,4.0,7
random,SNV_0069,SNV,control,0,SLC33A1,O00400,ENST00000643144,snv_control,1,0.0,1.0,,,1.0,,1.0,0.0,1650,219,6,44.42,39.73,0.6545454545454545,0.6894977168949772,0.1054545454545454,0.1050228310502283,204,0.9315068493150684,0.0081521739130434,9.8902e-05,0.807,0.4607949453595952,4.0,6
random,SNV_0070,SNV,case,1,SNAP25,P60880,ENST00000254976,snv,0,1.0,1.0,,,1.0,,0.0,1.0,621,120,8,49.76,46.67,0.6006441223832528,0.5583333333333333,0.0483091787439613,0.0333333333333333,0,0.0,0.0489130434782608,0.98653,0.229,0.9625163463891326,4.0,6
random,SNV_0070,SNV,control,0,KCNH2,Q12809,ENST00000262186,snv_control,0,1.0,0.0,,,1.0,,1.0,0.0,3480,201,15,65.89,68.66,0.6083333333333333,0.6666666666666666,0.0841954022988505,0.1990049751243781,0,0.0,0.0570652173913043,0.99593,0.274,0.8401653912530571,3.0,6
random,SNV_0071,SNV,case,1,SPR,P35270,ENST00000234454,snv,1,1.0,1.0,,,1.0,,1.0,1.0,786,242,3,63.23,55.79,0.6068702290076335,0.5702479338842975,0.0521628498727735,0.0661157024793388,89,0.3677685950413223,0.0054347826086956,0.0434,1.138,0.6811182406696292,6.0,6
random,SNV_0071,SNV,control,0,MBD4,O95243,ENST00000429544,snv_control,0,1.0,0.0,,,1.0,0.0,1.0,0.0,1725,129,8,41.62,34.88,0.6017391304347826,0.5968992248062015,0.1014492753623188,0.1162790697674418,0,0.0,0.0135869565217391,1.9706e-14,1.242,0.7430523257373617,3.0,7
random,SNV_0072,SNV,case,1,STXBP1,P61764,ENST00000373299,snv,1,1.0,1.0,,,1.0,,1.0,0.0,1785,134,19,52.94,49.25,0.5871148459383754,0.5970149253731343,0.0616246498599439,0.0597014925373134,89,0.664179104477612,0.0380434782608695,1.0,0.086,0.9155788419601012,5.0,6
random,SNV_0072,SNV,control,0,GJC2,Q5T442,ENST00000366714,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,1320,1320,2,72.42,72.42,0.6166666666666667,0.6166666666666667,0.0598484848484848,0.0598484848484848,858,0.65,0.0135869565217391,0.010438,1.225,0.9460813357047096,5.0,6
random,SNV_0073,SNV,case,1,TEK,Q02763,ENST00000380036,snv,1,1.0,1.0,,,1.0,,0.0,0.0,3375,126,23,47.79,42.86,0.605037037037037,0.5714285714285714,0.0562962962962962,0.0,24,0.1904761904761904,0.0679347826086956,1.0,0.179,0.8477730580892597,4.0,6
random,SNV_0073,SNV,control,0,ESR2,Q92731,ENST00000341099,snv_control,1,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,1593,238,9,53.42,56.72,0.5819209039548022,0.5,0.0489642184557438,0.0546218487394958,85,0.3571428571428571,0.046195652173913,4.4516e-08,1.007,0.9019758818693252,6.0,8
random,SNV_0074,SNV,case,1,TGFB3,P10600,ENST00000238682,snv,1,1.0,1.0,,,0.0,,1.0,1.0,1239,210,7,54.8,57.62,0.6045197740112994,0.5238095238095238,0.0645682001614205,0.0619047619047619,204,0.9714285714285714,0.0896739130434782,0.98727,0.27,0.8063049404826003,5.0,6
random,SNV_0074,SNV,control,0,TLR2,O60603,ENST00000642700,snv_control,1,1.0,1.0,,,1.0,,1.0,1.0,2355,2355,3,41.61,41.61,0.6237791932059448,0.6237791932059448,0.0883227176220806,0.0883227176220806,870,0.3694267515923566,0.0407608695652173,1.0152e-06,0.933,0.9611120514992904,6.0,6
